title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude
 ,3050000,600,5083.333333333333,Virar,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.46223068,72.77992249
Darshan Developer Sai Raj,4100000,950,4315.789473684211,Vangani,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.46223068,72.77992249
Bhoomi Acropolis,4500000,950,4736.8421052631575,Virar,Mumbai,Apartment,2,2,0,Semi-Furnished,6,1,19.46812439,72.80107117
Bhoomi Acropolis,5000000,950,5263.1578947368425,Virar,Mumbai,Apartment,2,2,0,Semi-Furnished,6,1,19.46812439,72.80107117
Mayfair Virar Gardens Cluster VI,3050000,500,6100.0,Virar,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.44368935,72.80039215
Dhariwal DTG Avenue 68,8380000,400,20950.0,Dahisar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.24602127,72.86626434
Mauli Pride,21000000,950,22105.263157894737,Malad,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.18826675,72.85887146
Lodha Marquise,84500000,2022,41790.306627101876,Worli,Mumbai,Apartment,3,3,0,Semi-Furnished,4,1,19.0063858,72.8287735
Lodha New Cuffe Parade,28181900,1290,21846.434108527134,Wadala,Mumbai,Apartment,2,2,0,Semi-Furnished,8,1,19.03352356,72.86917114
L And T L&T Crescent Bay,34900000,1260,27698.4126984127,Parel,Mumbai,Apartment,2,2,0,Semi-Furnished,2,1,19.0007782,72.83830261
Nrose Northern Hills,14352000,748,19187.16577540107,Dahisar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.24886703,72.86382294
Bombay Island City Center,113900000,3400,33500.0,Dadar,Mumbai,Apartment,4,3,0,Semi-Furnished,5,1,19.01149368,72.84975433
Bombay ICC,111900000,3400,32911.76470588235,Wadala,Mumbai,Apartment,4,3,0,Semi-Furnished,5,1,19.01146507,72.84980774
Chheda Avighna,9915000,1091,9087.992667277727,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29721451,72.87187958
Swaraj Homes Dinaco Kiran Building,21000000,550,38181.818181818184,Bandra,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.05565643,72.82774353
 ,22000000,800,27500.0,Santacruz,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.08271599,72.83628082
 ,25000000,550,45454.545454545456,Bandra,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.05635643,72.8288269
Shagun Shree Shagun,7500000,700,10714.285714285714,Kharghar,Mumbai,Apartment,1,1,0,Semi-Furnished,14,1,19.03484917,73.07676697
 ,23500000,750,31333.333333333332,Khar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07042885,72.83401489
Reputed Builder Bandstand Apartment,60000000,1000,60000.0,Bandra,Mumbai,Apartment,2,2,0,Unfurnished,51,1,19.04559326,72.82141113
MICL Aaradhya Highpark,8800000,540,16296.296296296296,Bhayandar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26326942,72.87560272
MICL Aaradhya Highpark,12200000,950,12842.105263157895,Bhayandar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.26326942,72.87560272
 ,13000000,1552,8376.288659793814,Kalyan,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.25786209,73.13034058
Pittie Antariksh Ace,26300000,1000,26300.0,Bandra,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06643867,72.85619354
 ,4500000,557,8078.994614003591,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.25786209,73.13034058
Shree Swastick Heights,3950000,955,4136.125654450262,Virar,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.47014618,72.79947662
Pranav Redevelopment Of Malad Amber CHSL,22000000,900,24444.444444444445,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.18943405,72.83280945
Reputed Builder Shantivan CHS,23000000,900,25555.555555555555,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,27,1,19.14878845,72.82951355
Hubtown The Premiere Residences Beverly,55000000,1500,36666.666666666664,Andheri,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.12998199,72.82476044
Arihant Residency,30000000,1445,20761.245674740483,Sion,Mumbai,Apartment,3,3,0,Unfurnished,2,1,19.0515976,72.87512207
Mahindra Splendour,30500000,1486,20524.899057873485,Bhandup,Mumbai,Apartment,3,2,0,Furnished,11,1,19.14082146,72.93312836
 ,25000000,4000,6250.0,Uttan,Mumbai,Villa,3,3,0,Unfurnished,0,1,19.2899456,72.79027557
 ,8200000,775,10580.645161290322,Bhayandar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.30349541,72.83396149
Oasis Elysian Wing A and B,7500000,980,7653.061224489796,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.34662247,72.79890442
Oasis Elysian Wing A and B,7400000,975,7589.74358974359,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.34662247,72.79890442
Oasis Elysian,4712500,725,6500.0,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.3470211,72.79898834
Oasis Elysian Wing A and B,5600000,730,7671.232876712329,Vasai,Mumbai,Apartment,1,1,0,Semi-Furnished,1,1,19.34662247,72.79890442
Oasis Elysian Wing A and B,5400000,725,7448.275862068966,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,1,1,19.34662247,72.79890442
Smit Heights,6500000,950,6842.105263157895,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.36271858,72.8033371
Smit Heights,4400000,645,6821.705426356589,Vasai,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.36271858,72.8033371
Smit Heights,6500000,950,6842.105263157895,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.36271858,72.8033371
Wadhwa TW Gardens,37600000,1500,25066.666666666668,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2134037,72.87599945
 ,8800000,780,11282.051282051281,Koper Khairane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.10671425,73.00376129
Squarefeet Green Square Bldg 2A,5500000,543,10128.91344383057,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.25825119,72.96395874
Conwood Astoria,12500000,750,16666.666666666668,Goregaon,Mumbai,Apartment,1,1,0,Semi-Furnished,9,1,19.1685009,72.8710022
Piramal Revanta,21100000,999,21121.12112112112,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.16602707,72.93453979
Sheth Codename Younique,21000000,1000,21000.0,Sion,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04315567,72.87034607
 ,66500000,2535,26232.741617357,Goregaon,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.15296745,72.8793335
 ,45000000,1000,45000.0,Vile Parle,Mumbai,Apartment,2,3,0,Furnished,6,1,19.10533142,72.83865356
Piramal Revanta,13500000,473,28541.22621564482,Mulund,Mumbai,Apartment,1,2,0,Semi-Furnished,1,1,19.16602707,72.93453979
Vinayak Shreeji Landmark,13500000,1092,12362.637362637362,Kalyan,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25463867,73.13808441
Sheth Codename Younique,21000000,1000,21000.0,Sion,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04315567,72.87034607
Raunak City,4200000,481,8731.808731808731,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,8,1,19.26140785,73.12130737
Rustomjee Summit,34500000,1600,21562.5,Borivali,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.2212677,72.85808563
Hiranandani Adonia,115000000,2965,38785.8347386172,Powai,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.11348724,72.91153717
Shree Ostwal Ostwal Paradise,9377000,1015,9238.423645320197,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28838921,72.86481476
Runwal Greens,20500000,832,24639.423076923078,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,7,1,19.16048431,72.94541931
Godrej Urban Park,28100000,1225,22938.775510204083,Powai,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.10513687,72.90042877
Shree Ostwal Ostwal Paradise,9477000,1057,8965.941343424787,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28838921,72.86481476
 ,6700000,900,7444.444444444444,Thakurli,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.22567177,73.10028076
 ,3250000,225,14444.444444444445,Malad,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.20177078,72.8190155
Tirupati Koperkhairane Annex,31000000,2450,12653.061224489797,Koper Khairane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.09823799,73.00875092
Gami Asters A Wing,19500000,1320,14772.727272727272,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11689186,73.00537872
Vinay Unique Imperia,2950000,655,4503.81679389313,Virar,Mumbai,Apartment,1,2,0,Semi-Furnished,7,1,19.46689034,72.7970047
Neelsidhi Jai Balaji CHS,31000000,1450,21379.310344827587,Nerul,Mumbai,Apartment,3,2,0,Furnished,16,1,19.04163551,73.00876617
Paradise Sai Mannat,15000000,1100,13636.363636363636,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,7,1,19.07082176,73.08248138
Oberoi Oberoi Gardens,46000000,1600,28750.0,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,18,1,19.20956993,72.86997223
Salangpur Aavatar,6476000,690,9385.507246376812,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.28332329,72.88627625
Salangpur Aavatar,9435000,925,10200.0,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28332329,72.88627625
Adani The Views By Adani Realty,47295000,2123,22277.43758831842,Ghatkopar,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.08897018,72.91618347
 ,8500000,550,15454.545454545454,Kandivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.19749641,72.87303925
 ,5847000,1561,3745.675848814862,Neral,Mumbai,Independent House,3,4,0,Unfurnished,0,1,19.01986313,73.32506561
Dharti Pressidio,11800000,780,15128.205128205129,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.20280075,72.82180786
Dharti Shakti Dham Wing A Vrindavan Wing B Residential,14500000,678,21386.430678466077,Dahisar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25749969,72.86499786
 ,11100000,720,15416.666666666666,Koper Khairane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.10614777,73.00431824
Sheth Vasant Pride,24000000,1300,18461.53846153846,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,13,1,19.21073532,72.86312866
Dharti Shakti Dham Wing A Vrindavan Wing B Residential,13900000,649,21417.565485362094,Dahisar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25749969,72.86499786
Oasis Elysian,6300000,975,6461.538461538462,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.3470211,72.79898834
Gurukrupa Ekta Nagar,5280000,400,13200.0,Kandivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21249199,72.83099365
Dimple Westwood,9100000,475,19157.894736842107,Kandivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.20679283,72.83343506
Dharti Shakti Dham Wing A Vrindavan Wing B Residential,8200000,382,21465.968586387433,Dahisar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.25749969,72.86499786
Neptune Living Point,18100000,1100,16454.545454545456,Bhandup,Mumbai,Apartment,3,2,0,Semi-Furnished,15,1,19.14140701,72.93034363
Oberoi Esquire,76000000,2195,34624.14578587699,Goregaon,Mumbai,Apartment,3,4,0,Semi-Furnished,6,1,19.17131424,72.86444855
Shree Creek Edge,5350000,725,7379.310344827586,Dombivali,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.22131729,73.10643768
Oberoi Esquire,74000000,2195,33712.9840546697,Goregaon,Mumbai,Apartment,3,4,0,Semi-Furnished,6,1,19.17131424,72.86444855
Kohinoor Royal Residency Park,8600000,700,12285.714285714286,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,12,1,19.24199867,73.14349365
Sadguru National Avenue,15000000,700,21428.571428571428,Kandivali,Mumbai,Apartment,1,2,0,Unfurnished,17,1,19.20201874,72.85731506
Conceptual Suraksha Smart City Phase I,1999999,550,3636.3618181818183,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.38796616,72.85752869
Vaibhavlaxmi Queens Glory,8900000,475,18736.842105263157,Chembur,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.04327011,72.90447235
 ,3500000,950,3684.2105263157896,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29598045,73.20859528
Tharwani Vedant Millenia Happiness,3300000,950,3473.684210526316,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.30306435,73.22434235
Ruparel Urbana,9200000,490,18775.51020408163,Kurla,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.05988312,72.88331604
Charms Paradise,3300000,950,3473.684210526316,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,7,1,19.29598045,73.20859528
Vaibhavlaxmi Queens Glory,8900000,475,18736.842105263157,Chembur,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.04327011,72.90447235
 ,3500000,950,3684.2105263157896,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29598045,73.20859528
Tharwani Vedant Millenia Happiness,3300000,950,3473.684210526316,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.30306435,73.22434235
Ruparel Urbana,9200000,490,18775.51020408163,Kurla,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.05988312,72.88331604
Charms Paradise,3300000,950,3473.684210526316,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,7,1,19.29598045,73.20859528
 ,2200000,600,3666.6666666666665,Titwala,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.29598045,73.20859528
Precious Group Precious Meadows,3400000,620,5483.870967741936,Ulhasnagar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,21.54608727,74.46282196
Metrosatyam Metro Satyam Queens Necklace,5300000,550,9636.363636363636,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.08797264,73.08130646
 ,8700000,500,17400.0,Seawoods,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.02103233,73.01534271
Satellite Royale,19000000,900,21111.11111111111,Goregaon,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.17364311,72.85669708
Oberoi Esquire,73000000,1430,51048.95104895105,Goregaon,Mumbai,Apartment,3,2,0,Unfurnished,6,1,19.17131424,72.86444855
 ,17500000,980,17857.14285714286,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2172184,72.82963562
Reputed Builder Jyoti Complex,14000000,700,20000.0,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,21,1,19.170784,72.87496185
Lokhandwala Whispering Palms Exclusive,17500000,1000,17500.0,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,14,1,19.19798088,72.87248993
Mahindra Vivante Building Number 1 And 2,27000000,900,30000.0,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,3,1,19.12574959,72.86110687
Gurukrupa Primus Residences,26000000,754,34482.75862068965,Santacruz,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.07531738,72.84923553
The Baya Sunrise,16500000,450,36666.666666666664,Dadar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.00971603,72.84315491
GHP Suncity Pluto,11200000,950,11789.473684210527,Powai,Mumbai,Apartment,2,2,0,Unfurnished,13,1,19.12304306,72.92073822
Hubtown Redwood And Rosewood,17300000,1580,10949.367088607594,Mira Road,Mumbai,Apartment,3,3,0,Semi-Furnished,11,1,19.28553391,72.87705994
 ,11049500,482,22924.273858921162,Malad,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.17944527,72.84520721
Lodha Platino,15000000,1200,12500.0,Bhayandar,Mumbai,Apartment,3,3,0,Furnished,8,1,19.2838974,72.95481873
Shubh Seven Square Avenue,10900000,1233,8840.227088402271,Bhayandar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29522705,72.86496735
Mahindra Splendour,31000000,1486,20861.372812920592,Bhandup,Mumbai,Apartment,3,2,0,Furnished,11,1,19.14082146,72.93312836
RJ Ashok Odyssey,9500000,420,22619.04761904762,Ghatkopar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.09126663,72.90485382
Ameya Vaishnavi Heights,13000000,700,18571.428571428572,Sion,Mumbai,Apartment,1,2,0,Furnished,5,1,19.05274773,72.87321472
Vasant Park,5800000,600,9666.666666666666,Kalyan,Mumbai,Apartment,1,1,0,Semi-Furnished,11,1,19.26094437,73.13653564
PNK Winstone,6631000,679,9765.832106038291,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,9,1,19.28800583,72.87633514
Lokhandwala Green Hills CHS,9600000,525,18285.714285714286,Kandivali,Mumbai,Apartment,1,1,0,Furnished,20,1,19.19696999,72.8759079
PNK Winstone,6435000,675,9533.333333333334,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,9,1,19.28800583,72.87633514
Lokhandwala Octacrest,35000000,1750,20000.0,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,9,1,19.19594383,72.87178802
Mahindra Vista Phase 1,28200000,1500,18800.0,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.20181656,72.86830902
Shantee Sargam Residency,2899999,555,5225.223423423424,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.36317062,72.88471985
Reputed Builder Tarangan Complex,5900000,550,10727.272727272728,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,18,1,19.25698471,73.1344223
Sambhavparshva Tsaaya,32500000,1400,23214.285714285714,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.19989395,72.87384033
Lodha Woods,37500000,1600,23437.5,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.20077324,72.87548828
Sambhavparshva Tsaaya,42500000,1800,23611.11111111111,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.19989395,72.87384033
Shreeji Sharan Daivi Eterneety,22500000,1250,18000.0,Borivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.2177639,72.84664154
Chheda Avighna,6477000,736,8800.271739130434,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29721451,72.87187958
Hiranandani Adonia,95000000,2250,42222.22222222222,Powai,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.11348724,72.91153717
Godrej Bliss,25000000,1400,17857.14285714286,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.20050049,72.873703
Lodha Woods,62500000,2200,28409.090909090908,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.20077324,72.87548828
Neptune Living Point,18300000,1100,16636.363636363636,Bhandup,Mumbai,Apartment,3,2,0,Semi-Furnished,15,1,19.14140701,72.93034363
Chheda Avighna,6766000,739,9155.615696887686,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29721451,72.87187958
Dotom Sapphire Wing T,12200000,572,21328.671328671328,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20258904,72.82205963
Ekta Lake Lucerne,41500000,1495,27759.197324414716,Powai,Mumbai,Apartment,3,3,0,Unfurnished,14,1,19.11490059,72.90087891
Ekta Lake Lucerne,40000000,1495,26755.852842809363,Powai,Mumbai,Apartment,3,3,0,Unfurnished,14,1,19.11504173,72.90060425
Wadhwa TW Gardens,23600000,890,26516.85393258427,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21146965,72.86943817
Chheda Avighna,7731000,757,10212.681638044915,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29721451,72.87187958
Chheda Avighna,7493000,731,10250.341997264022,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29721451,72.87187958
Raheja Acropolis,37500000,1019,36800.78508341511,Deonar,Mumbai,Apartment,2,2,0,Semi-Furnished,18,1,19.04792976,72.91957092
Lokhandwala Spring Leaf,17000000,860,19767.441860465115,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,15,1,19.19611168,72.87049866
Dotom Sapphire Wing T,8090000,394,20532.994923857867,Kandivali,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20258904,72.82205963
Lodha Splendora,9500000,900,10555.555555555555,Thane,Mumbai,Apartment,2,3,0,Furnished,2,1,19.28334618,72.95620728
Wadhwa TW Gardens,37600000,1500,25066.666666666668,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2134037,72.87599945
Unique Poonam Estate Cluster 2,9500000,1030,9223.300970873786,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.27368927,72.86976624
 ,1500000,518,2895.7528957528957,Neral,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.01991463,73.32504272
PNK Space Tiara Hills Phase I Bldg No 3 5 And 2,4600000,575,8000.0,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27721214,72.88743591
Lodha Miraroad Tower 1 And Tower 2,5100000,360,14166.666666666666,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27208519,72.88573456
Ajmera Greenfinity Wing C And D,33000000,1342,24590.16393442623,Wadala,Mumbai,Apartment,3,2,0,Unfurnished,0,1,19.02526665,72.87575531
Aikya Roots,40000000,1644,24330.900243309003,Vikhroli,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.10897064,72.9233551
Prestige Jasdan Classic,62500000,1494,41834.00267737617,Byculla,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.98055077,72.83454132
Prestige Jasdan Classic,78500000,2040,38480.39215686275,Byculla,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.98189735,72.83821106
Prestige Jasdan Classic,82100000,2130,38544.60093896714,Byculla,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,18.98189735,72.83821106
Lodha Bellevue,58900000,1333,44186.04651162791,Mahalaxmi,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.98426056,72.81542206
Shri Nakoda Ratan Address,31100000,822,37834.5498783455,Dadar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.0208168,72.83903503
 ,43900000,1176,37329.93197278911,Prabhadevi,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01498032,72.82868195
 ,42100000,1176,35799.319727891154,Prabhadevi,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01498032,72.82868195
Firstlight Eon One,59900000,1566,38250.31928480204,Dadar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.02109528,72.83779144
 ,62500000,1590,39308.17610062893,Prabhadevi,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01498032,72.82868195
Lodha Lodha Divino,34500000,984,35060.9756097561,Sion,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.03442001,72.85756683
Lodha Lodha Divino,52500000,1472,35665.760869565216,Sion,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.04369926,72.87090302
Lodha Lodha Divino,56500000,1597,35378.83531621791,Sion,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.04369926,72.87090302
Lodha Lodha Divino,79500000,2072,38368.725868725865,Sion,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.03442001,72.85756683
Dosti Eastern Bay,26100000,768,33984.375,Wadala,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.02209282,72.86715698
Dosti Eastern Bay,46500000,1386,33549.78354978355,Wadala,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.02209282,72.86715698
Dosti Eastern Bay,57100000,1892,30179.704016913318,Wadala,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.02209282,72.86715698
Raheja Imperia I,67500000,1560,43269.230769230766,Lower Parel,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.00179672,72.8249588
Raheja Imperia I,79900000,1920,41614.583333333336,Lower Parel,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.00179672,72.8249588
Raheja Imperia I,89900000,2160,41620.37037037037,Lower Parel,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.00179672,72.8249588
Dosti Mezzo 22,31300000,896,34933.03571428572,Sion,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.03820419,72.86901855
K Raheja Palm Spring,19000000,950,20000.0,Malad,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.18683434,72.8336792
Sheth Vasant Galaxy,22000000,885,24858.75706214689,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,12,1,19.16257477,72.83396149
Kolte Patil Verve,27000000,1100,24545.454545454544,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16894722,72.84313965
Kolte Patil Verve,38000000,1500,25333.333333333332,Goregaon,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16894722,72.84313965
 ,35000000,1390,25179.856115107912,Mulund,Mumbai,Apartment,3,3,0,Furnished,0,1,19.17477226,72.94526672
 ,10000000,550,18181.81818181818,Mulund,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15052414,72.96657562
Hiranandani Estate,25800000,1050,24571.428571428572,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,5,1,19.25787544,72.98234558
Sheth Codename Younique,21500000,1000,21500.0,Sion,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04315567,72.87034607
Jayakunj Apartment CHSL,12800000,590,21694.915254237287,Borivali,Mumbai,Apartment,1,2,0,Semi-Furnished,2,1,19.24633408,72.84726715
 ,18800000,658,28571.428571428572,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.24713135,72.84962463
Navkar Happy Home CHSL,26000000,1300,20000.0,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.24896622,72.84709167
Romell Empress,16500000,725,22758.620689655174,Borivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.23609924,72.83381653
Namo Atmaram CHSL,17500000,680,25735.29411764706,Borivali,Mumbai,Apartment,2,2,0,Semi-Furnished,3,1,19.24723816,72.84972382
Sheth Codename Younique,21000000,1000,21000.0,Sion,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04315567,72.87034607
Sheth Codename Younique,21000000,1000,21000.0,Sion,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04315567,72.87034607
 ,23500000,898,26169.265033407573,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.24999428,72.84877777
Sheth Codename Younique,22000000,1000,22000.0,Sion,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04315567,72.87034607
Reputed Builder Jayram Heights,60000000,2700,22222.222222222223,Dadar,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.25493622,72.85678101
The Baya Sunrise,16500000,450,36666.666666666664,Dadar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.00971603,72.84315491
GHP Suncity Pluto,11200000,950,11789.473684210527,Powai,Mumbai,Apartment,2,2,0,Unfurnished,13,1,19.12304306,72.92073822
Ruparel Urbana,9300000,510,18235.29411764706,Kurla,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.05988312,72.88331604
